unique_id,text,language,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score,dataset_source
arabic_content_2984,كم عدد أسنان الانسان؟,ar,0.2,0.0,0.0,0.75,1.792,0,2.742,tydi
arabic_content_16715,ما هو الفقر المطلق؟,ar,-0.8,0.0,0.0,0.5,1.792,0,1.492,tydi
japanese_content_5567,感受性訓練を提唱したのは誰,ja,-1.19,0.0,0.667,0.4,2.398,0,2.275,tydi
russian_polar_873,Надо ли говорить на языке страны чтобы быть там послом?,ru,0.5,2.0,0.4,0.6,2.485,1,5.985,tydi
arabic_content_9759,متى إندلعت حرب التشاد بين ليبيا والتشاد ؟,ar,0.2,0.0,0.333,0.429,2.197,0,3.159,tydi
russian_content_7667,Какая река протекает по Килийскому району Украины?,ru,-0.51,0.0,0.333,0.714,2.197,0,2.734,tydi
russian_content_3024,Чем завершился скандал с Виктором Петриком?,ru,0.49,0.0,0.333,0.667,2.079,0,3.569,tydi
japanese_content_2893,一番小さい素数は何？,ja,-0.19,0.0,0.0,0.6,1.946,0,2.356,tydi
arabic_polar_2163,هل الفولاذ هو حديد؟,ar,-1.825,0.0,0.0,0.5,1.792,1,0.467,tydi
japanese_content_5059,日本初のプロボクサーは誰？,ja,-0.19,0.0,0.0,0.5,2.079,0,2.389,tydi
japanese_polar_1170,自然にできたダムはありますか？,ja,1.447,1.0,0.3,0.444,2.398,1,5.589,tydi
english_polar_82,Is higher education free in British Columbia?,en,-0.17,0.0,0.0,0.714,2.197,1,2.741,tydi
english_content_8085,How long as Iran been a state?,en,-0.578,0.0,0.0,0.571,2.197,0,2.19,tydi
arabic_polar_42,هل تتغذى الأناكوندا على صغار التماسيح؟,ar,-0.825,0.0,0.333,0.5,2.079,1,2.087,tydi
indonesian_polar_1,Apakah Bosun sama dengan Nahkoda kapal?,id,-0.482,0.0,0.0,0.714,2.197,1,2.429,tydi
korean_content_11195,현대는 몇 개의 계열사를 가지고 있는가?,ko,0.184,0.0,0.4,0.833,2.079,0,3.496,tydi
arabic_polar_2352,هل يحق للقاصر ممارسة الجنس في المجر؟,ar,0.175,0.0,0.333,0.571,2.197,1,3.276,tydi
japanese_content_5744,記録が残る中で世界最大の地震は何？,ja,0.81,1.0,0.167,0.545,2.565,0,5.087,tydi
korean_content_4152,세상에서 가장 처음 출시된 스마트폰은 무엇인가?,ko,0.184,1.0,0.4,1.0,2.079,0,4.663,tydi
indonesian_polar_385,Apakah Dildo terbuat dari Kayu?,id,-0.482,0.0,0.75,0.667,2.079,1,3.014,tydi
indonesian_content_8797,kapankah Kristen masuk di Indonesia?,id,-0.781,0.0,0.5,0.667,2.079,0,2.465,tydi
english_content_6775,Who was the first owner of the Brooklyn Nets?,en,-0.578,0.0,0.0,0.444,2.398,0,2.264,tydi
japanese_content_3186,リンカーンを殺害したのは誰？,ja,-0.19,1.0,0.5,0.25,2.303,0,3.863,tydi
finnish_polar_1567,Onko Suomen luonnon suojelusta lakia?,fi,2.15,0.0,0.0,0.8,1.946,1,4.896,tydi
arabic_content_6491,ما معنى اسم فينيقيا؟,ar,0.2,0.0,0.0,0.5,1.792,0,2.492,tydi
korean_polar_293,지온 공국은 건담 시리즈에 등장하는 가공의 국가인가요?,ko,-0.136,1.0,0.333,1.0,2.197,1,4.394,tydi
finnish_content_5115,Milloin Helsingfors Simsällskap -seura on perustettu?,fi,0.949,0.0,0.5,0.833,2.079,0,4.361,tydi
japanese_polar_838,東日本旅客鉄道はＪＲ東日本のこと？,ja,-0.553,0.0,0.0,0.8,2.485,1,2.732,tydi
english_content_4826,When was Han Hyo-joo born?,en,-0.578,0.0,0.5,0.833,2.197,0,2.952,tydi
japanese_polar_487,USCトロージャンズにテニスチームはある？,ja,-0.553,0.0,0.4,0.714,2.197,1,2.758,tydi
korean_content_10838,디아블로 III의 출시일은 언제인가요?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376,tydi
indonesian_content_1724,dimanakah Yerusalem terletak?,id,-0.781,0.0,0.333,0.75,1.792,0,2.094,tydi
indonesian_polar_30,apakah bakteri bisa hidup di luar angkasa?,id,-0.482,0.0,0.75,0.625,2.303,1,3.196,tydi
arabic_polar_2361,هل يمكن لي تقنية النانو أن تساعد علي شفاء مرض السرطان؟,ar,1.175,1.0,0.417,0.545,2.565,1,5.702,tydi
indonesian_content_7801,Berapa lama proses kebiri?,id,-1.781,0.0,0.0,1.0,1.792,0,1.011,tydi
finnish_polar_2132,Liittyikö Kongon kriisiin sotia?,fi,0.15,0.0,0.333,1.0,1.792,1,3.275,tydi
finnish_content_1610,Mistä Taranton taistelu on saanut nimensä?,fi,-0.051,0.0,0.5,0.667,2.079,0,3.195,tydi
english_polar_516,Is phantom pain experienced by amputees neurological?,en,1.83,1.0,0.2,0.714,2.197,1,5.941,tydi
arabic_polar_1001,هل هاجر الرسول محمد للحبشة؟,ar,0.175,0.0,0.167,0.4,1.946,1,2.688,tydi
indonesian_content_5012,Siapakah yang dikenal dengan bapak filsafat ?,id,0.219,1.0,0.333,0.429,2.197,0,4.178,tydi
russian_polar_116,Нева замерзает зимой?,ru,-1.5,0.0,0.4,1.0,1.609,1,1.509,tydi
english_polar_817,Does every living thing have DNA?,en,-0.17,0.0,0.4,0.667,2.079,1,2.976,tydi
arabic_polar_2115,هل تمتلك الصومال اكبر ثروة حيوانية على مستوى الدول العربية؟,ar,0.175,0.0,0.5,0.7,2.485,1,3.86,tydi
arabic_polar_1242,هل لي السعودية يد في دعم تنظيم الدولة الإسلامية؟,ar,1.175,0.0,0.0,0.667,2.398,1,4.24,tydi
korean_polar_230,"기수(汽水, 영어: brackish water)는 해수와 담수가 혼합되어 있는 곳의 물로 민물보다는 염분이 높고 해수보다는 염분이 적은 물인가요?",ko,1.864,1.0,0.5,0.684,3.091,1,7.139,tydi
indonesian_polar_121,Apakah Jepara menghasilkan kayu jati?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18,tydi
russian_content_11547,Сколько лет главной героине аниме Эльфийская песнь?,ru,0.49,0.0,0.0,0.857,2.197,0,3.544,tydi
arabic_polar_831,هل يوجد اختلافات بين الأدمغة البشرية من حيث الحجم؟,ar,0.175,0.0,0.5,0.556,2.398,1,3.629,tydi
arabic_content_7313,كم يبلغ ارتفاع جبل صَبِر؟,ar,0.2,0.0,0.333,0.6,1.946,0,3.079,tydi
arabic_polar_1466,هل الخوف الشديد من اكتساب الوزن سبب من أسباب القهم العصبي ؟,ar,0.175,0.0,0.0,0.667,2.639,1,3.481,tydi
korean_polar_239,무슬림은 꾸란을 믿나요?,ko,-2.136,0.0,0.5,1.0,1.609,1,0.973,tydi
russian_polar_121,Есть среди героев «Ма́стер и Маргари́та» Кот?,ru,1.5,0.0,0.2,0.714,2.398,1,4.812,tydi
russian_content_8862,В каком возрасте Ричард Стоддерт Юэлл стал военным?,ru,-0.51,0.0,0.5,0.75,2.303,0,3.043,tydi
arabic_content_3888,متى تاسس الجيش النمساوي؟,ar,-0.8,0.0,0.333,0.5,1.792,0,1.825,tydi
japanese_polar_641,牛久保城は現存する？,ja,-0.553,0.0,0.2,0.667,2.079,1,2.393,tydi
indonesian_polar_34,apakah presiden soeharto menjalankan sistem diktatur di saat menjabat?,id,-0.482,1.0,0.5,0.8,2.485,1,4.303,tydi
finnish_content_10566,Mikä on Lyydiläisten alkuperä?,fi,-0.051,0.0,0.0,0.5,1.792,0,2.241,tydi
japanese_polar_756,寝台車は昼間にも運航される？,ja,-0.553,0.0,0.4,0.444,2.398,1,2.689,tydi
english_content_2565,How did Mahlon Loomis die?,en,-0.578,0.0,0.333,0.8,1.946,0,2.501,tydi
english_content_7915,How long did Michael Frederick Bruxner serve in the military?,en,-0.578,0.0,0.5,0.7,2.485,0,3.107,tydi
indonesian_polar_191,apakah gastronomi mempelajari sejarah?,id,-0.482,0.0,0.75,0.8,1.946,1,3.014,tydi
japanese_content_3362,ロビン・ハードの職業は何？,ja,-0.19,0.0,0.0,0.429,2.197,0,2.436,tydi
japanese_content_243,大不況が起きた原因は何,ja,0.81,1.0,0.167,0.5,2.197,0,4.674,tydi
arabic_polar_674,هل روسيا على قائمة الدول ذات الديون الأقل في العالم؟,ar,4.175,0.0,0.0,0.6,2.485,1,7.26,tydi
indonesian_polar_468,apakah nabi Isma'il pernah menikah?,id,0.518,0.0,0.75,0.857,2.303,1,4.428,tydi
japanese_content_5877,失業保険が誕生したのはいつ,ja,-0.19,1.0,0.5,0.333,2.303,0,3.946,tydi
indonesian_content_11501,Kapan Sunan Ampel meninggal?,id,-0.781,0.0,0.333,1.0,1.792,0,2.344,tydi
japanese_polar_111,日本で多重国籍は認められている？,ja,-0.553,1.0,0.3,0.556,2.398,1,3.701,tydi
arabic_content_12755,في أي عام تأسست جامعة ويسترن أونتاريو؟,ar,0.2,0.0,0.333,0.571,2.197,0,3.301,tydi
russian_content_11504,В какой стране был принят первый Уголовный Кодекс?,ru,-0.51,0.0,0.5,0.625,2.303,0,2.918,tydi
indonesian_content_7100,ada berapakah jenis Lalat ?,id,0.219,0.0,0.167,0.8,1.946,0,3.132,tydi
japanese_content_5786,CryptoLockerの開発者は誰,ja,-0.19,0.0,0.0,0.571,2.079,0,2.46,tydi
russian_polar_964,Является ли обучение в школе обязательным для девочек в ОАЭ?,ru,1.5,0.0,0.6,0.6,2.485,1,5.185,tydi
finnish_polar_995,Onko Anthony Hopkinsilla kaksi Emmy-palkintoa?,fi,0.15,0.0,0.0,0.6,1.946,1,2.696,tydi
finnish_polar_1637,Elääkö gorillat puissa?,fi,-0.85,0.0,0.333,1.0,1.609,1,2.092,tydi
arabic_polar_2387,"هل البلدة القديمة في مدينة الخليل مدرجة على قائمة التراث العالمي لمنظمة ""اليونسكو""؟",ar,1.175,0.0,0.0,0.571,2.89,1,4.636,tydi
japanese_content_5607,ダイナマイトが戦争で初めて使われたのはいつ,ja,-0.19,1.0,0.833,0.364,2.485,0,4.492,tydi
russian_polar_1085,Можно ли русским туристам посещать Армению с визой азербайджана в паспорте?,ru,1.5,1.0,0.5,0.727,2.565,1,6.292,tydi
korean_content_242,중국에 가장 많은 민족은 무엇인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33,tydi
japanese_polar_122,NHKは国営放送ですか？,ja,-0.553,0.0,0.0,0.5,2.079,1,2.026,tydi
arabic_polar_1251,هل فيسبوك شركة مساهمة مسهمة؟,ar,-1.825,0.0,0.0,0.6,1.946,1,0.721,tydi
english_polar_5,Can you prevent traumatic brain injury?,en,-0.17,0.0,0.4,0.667,2.079,1,2.976,tydi
japanese_content_5061,ジュバル・アンダーソン・アーリーの最終階位は何？,ja,-0.19,0.0,0.0,0.5,2.485,0,2.795,tydi
russian_content_10367,"Почему Ка́спара Ха́узера называли ""Дитя Европы""?",ru,-0.51,0.0,0.5,1.0,2.303,0,3.293,tydi
finnish_polar_1038,Onko Suomessa työosuuskuntia?,fi,-0.85,0.0,0.0,0.667,1.609,1,1.426,tydi
indonesian_polar_132,Apakah nabi Sulaiman memiliki mukjizat?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18,tydi
arabic_polar_1774,هل يوفر العدس الحديد في االجسم الإنسان؟,ar,-0.825,0.0,0.5,0.714,2.197,1,2.586,tydi
korean_content_9204,오스트레일리아 최대 도시는 어디인가요?,ko,0.184,0.0,0.2,1.0,1.792,0,3.176,tydi
japanese_polar_705,ファンコーニ貧血は完全に先天的？,ja,-0.553,0.0,0.0,0.571,2.197,1,2.215,tydi
arabic_content_2614,من هو أبو منصور الماتريدي؟,ar,0.2,0.0,0.0,0.0,1.946,0,2.146,tydi
japanese_content_4774,トランシーバーを発明したのはだれ？,ja,-1.19,0.0,0.5,0.375,2.303,0,1.988,tydi
korean_content_2496,프랑스에는 몇 개의 국립도서관이 있나요?,ko,0.184,0.0,0.4,1.0,1.946,0,3.53,tydi
finnish_content_4721,Mistä Batman v Superman: Dawn of Justice -elokuvan idea on lähtenyt?,fi,1.949,0.0,0.333,0.818,2.639,0,5.739,tydi
finnish_polar_893,Näyttelikö Avery Brooks televisiosarja Star Trekissä?,fi,0.15,0.0,0.5,1.0,2.079,1,3.729,tydi
english_polar_743,Do all female mammals menstruate?,en,-0.17,0.0,0.2,0.6,1.946,1,2.576,tydi
japanese_polar_422,チャールズ・ラトウィッジ・ドジソンの小説の主人公アリスに実在したモデルはいる？,ja,3.447,1.0,0.2,0.556,2.996,1,8.199,tydi
korean_content_8122,최초의 인공장기 이식은 언제 성공했는가?,ko,-0.816,0.0,0.4,1.0,1.946,0,2.53,tydi
english_content_6935,How many Hindi dialects are there?,en,0.422,0.0,0.333,0.833,2.079,0,3.667,tydi
indonesian_polar_39,apakah dr.,id,-0.482,0.0,0.0,0.667,1.609,1,1.794,tydi
korean_content_5820,알고리즘의 특징 중 변하지 않는 명확한 작업 단계를 가지는 특징을 무엇이라 하나요?,ko,5.184,1.0,0.16,0.917,2.639,0,9.9,tydi
indonesian_polar_90,Bisakah SARS disembuhkan ?,id,-1.482,0.0,0.5,0.5,1.792,1,1.31,tydi
korean_polar_155,"모빌슈트는 정비 및 보급, 승무원 거주가 가능한 전함급 함정에서 운용되는 것을 전제로 하나요?",ko,3.864,1.0,0.417,0.923,2.773,1,8.977,tydi
finnish_content_13506,Kuka perusti SISU merkin?,fi,-0.051,0.0,0.333,0.75,1.792,0,2.824,tydi
arabic_polar_1134,هل تستعمل مياه البحر المحلات في البيوت السعودية ؟,ar,0.175,1.0,0.333,0.778,2.398,1,4.684,tydi
japanese_content_6295,ヘリコプターを発明したのは誰,ja,-1.19,0.0,0.667,0.25,2.197,0,1.924,tydi
arabic_polar_713,هل يمكن استخدام الكحول كعلاج طبي ؟,ar,-0.825,0.0,0.333,0.833,2.079,1,2.42,tydi
indonesian_polar_472,Apakah simbol sama dengan lambang ?,id,-0.482,0.0,0.0,0.667,2.079,1,2.264,tydi
japanese_polar_154,日本でライフセービングに資格はある？,ja,-0.553,0.0,0.6,0.571,2.197,1,2.815,tydi
finnish_polar_1187,Onko District of Columbia osavaltio?,fi,0.15,0.0,0.0,0.8,1.946,1,2.896,tydi
indonesian_polar_322,apakah ada kerajaan yang berasal dari Jambi?,id,1.518,1.0,0.5,0.625,2.303,1,5.946,tydi
english_content_3480,What was the motto for the Residential Schools in America?,en,1.422,0.0,0.0,0.4,2.485,0,4.307,tydi
indonesian_content_11391,siapakah teman baik karakter SpongeBob SquarePants?,id,1.219,0.0,0.0,0.714,2.197,0,4.13,tydi
indonesian_polar_252,Apakah Kubis mengandung vitamin?,id,-0.482,0.0,0.75,0.8,1.946,1,3.014,tydi
russian_content_6966,"Кто написал музыку к опере ""Иван Сусанин""?",ru,1.49,0.0,0.333,0.714,2.398,0,4.935,tydi
japanese_content_6407,バリー・ボイトが初めて訪れた火山は何,ja,0.81,1.0,0.333,0.5,2.398,0,5.041,tydi
japanese_content_3662,日中戦争がはじまったきっかけは何,ja,0.81,1.0,0.167,0.5,2.197,0,4.674,tydi
english_content_1651,In how many species does sexual cannibalism occur?,en,0.422,0.0,0.333,0.75,2.303,0,3.808,tydi
finnish_content_10795,Mikä on maahanmuuttajien osuus väkivaltaisista ja seksuaalirikoksista Ruotsissa nykyään?,fi,1.949,0.0,0.0,0.667,2.398,0,5.014,tydi
arabic_content_3766,اين يوجد معبر رفح؟,ar,-0.8,0.0,0.333,0.75,1.792,0,2.075,tydi
arabic_polar_2346,هل تدور مجرة درب التبانة حول نفسها؟,ar,0.175,0.0,0.333,0.625,2.303,1,3.436,tydi
japanese_content_151,コンピュータのＯＳで初めて開発されたのはなに,ja,-0.19,0.0,1.0,0.308,2.639,0,3.757,tydi
finnish_polar_36,Onko Andien huiput kokonaan lumen peitossa?,fi,0.15,0.0,0.0,0.833,2.079,1,3.062,tydi
english_content_2955,What happens when an anchor gets stuck?,en,0.422,1.0,0.417,0.714,2.197,0,4.75,tydi
finnish_content_8510,Milloin USA perustulaki kirjoitettiin?,fi,-1.051,0.0,0.5,1.0,1.792,0,2.241,tydi
english_content_6783,Who is the oldest living person in the world?,en,-0.578,0.0,0.0,0.444,2.398,0,2.264,tydi
russian_content_2501,В какой стране исламского мира женщины получили право голосовать первыми?,ru,0.49,1.0,0.333,0.8,2.485,0,5.108,tydi
japanese_polar_482,コアラは木の上で寝る？,ja,0.447,0.0,0.4,0.571,2.197,1,3.615,tydi
indonesian_content_4935,siapakah karakter utama dalam Kamen Rider?,id,0.219,0.0,0.0,0.571,2.197,0,2.987,tydi
russian_content_11502,Какое самое популярное женское имя давали новорожденным в Калуге в 2018 году?,ru,0.49,0.0,0.667,0.667,2.639,0,4.463,tydi
indonesian_polar_101,Apakah obat sakit kepala dapat menyababkan kantuk?,id,-0.482,0.0,0.75,0.75,2.303,1,3.321,tydi
indonesian_polar_368,Apakah watak Petruk seorang laki laki?,id,-0.482,0.0,0.0,0.571,2.197,1,2.286,tydi
russian_polar_1348,Есть ли прямые рейсы в Австралию из аэропорта Домодедово?,ru,0.5,0.0,0.4,0.667,2.398,1,3.965,tydi
arabic_polar_526,هل تتم عمليات إعدام علنية في السعودية ؟,ar,-0.825,0.0,0.333,0.714,2.197,1,2.419,tydi
arabic_content_16706,من أمير الكويت؟,ar,-1.8,0.0,0.0,0.667,1.609,0,0.476,tydi
japanese_content_3177,マーベル・コミックのジュビリーの職業は何,ja,0.81,0.0,0.0,0.444,2.303,0,3.557,tydi
russian_content_11448,У какой кампании на 2019 год больше всего самолетов Ту-154?,ru,1.49,0.0,0.0,0.5,2.708,0,4.698,tydi
finnish_content_1101,Mikä Ikaalisten Kylpylän kaupunginosan aiempi nimi oli?,fi,0.949,1.0,0.0,0.714,2.197,0,4.86,tydi
indonesian_content_8625,tahun berapakah M.net didirikan?,id,-0.781,0.0,0.5,0.8,1.946,0,2.465,tydi
arabic_polar_38,هل الكاكاو نبات؟,ar,-1.825,0.0,0.0,0.333,1.609,1,0.117,tydi
russian_content_6446,Сколько было выпущено Ford Ranchero за годы производства?,ru,-0.51,0.0,0.667,0.375,2.303,0,2.835,tydi
english_content_4361,Who gets credit for inventing a new medicine?,en,1.422,1.0,0.333,0.625,2.303,0,5.683,tydi
russian_polar_929,Посещал Россию Ро́берт Э́нсон Ха́йнлайн?,ru,-0.5,0.0,0.4,1.0,1.946,1,2.846,tydi
english_polar_1160,Does Frankfurt have a regional dish?,en,-0.17,0.0,0.4,0.667,2.079,1,2.976,tydi
korean_polar_372,삼배팔분위각(三倍八分位角) 또는 세스퀴쿼드레이트(sesquiquadrate 또는 Ses)는 135°의 각도인가요?,ko,0.864,0.0,0.5,0.4,2.565,1,4.329,tydi
japanese_content_5356,太陽誘電が最初に開発した製品は何？,ja,0.81,1.0,0.333,0.455,2.565,0,5.163,tydi
korean_content_11254,분자에서 입자를 분리시켜 전리시킬수 있는 방사선은 무엇인가요?,ko,2.184,1.0,0.2,0.857,2.197,0,6.438,tydi
korean_content_10984,세상에서 가장 긴 팝송은 무엇인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33,tydi
finnish_content_5993,Mikä on Michiganin osavaltion pääkaupunki?,fi,0.949,0.0,0.0,0.6,1.946,0,3.495,tydi
japanese_content_245,アル・カポネの父親の職業は何？,ja,-0.19,0.0,0.0,0.444,2.398,0,2.652,tydi
indonesian_content_5719,Siapa yang membawa Kristen ke Indonesia ?,id,0.219,1.0,0.5,0.5,2.079,0,4.298,tydi
english_polar_870,Does TLC donate to charity?,en,-0.17,0.0,0.4,0.6,1.946,1,2.776,tydi
russian_content_5478,Кто такой младенец?,ru,-0.51,0.0,0.0,0.333,1.609,0,1.432,tydi
russian_polar_592,Импортирует ли Израиль авокадо в Россию в 2019 году?,ru,-0.5,0.0,1.0,0.667,2.398,1,3.565,tydi
finnish_content_13933,Miten syöpä leviää?,fi,-1.051,0.0,0.333,1.0,1.609,0,1.891,tydi
korean_polar_365,"수학에서 이분법(二分法, Bisection method)은 근이 반드시 존재하는 폐구간을 이분한 후, 이 중 근이 존재하는 하위 폐구간을 선택하는 것을 반복하여서 근을 찾는 알고리즘인가요?",ko,2.864,1.0,0.417,0.792,3.332,1,8.405,tydi
korean_polar_284,용수철이란 이름은 탄성체의 복원력을 빗대어 붙여진 이름인가요?,ko,0.864,1.0,0.25,0.857,2.197,1,5.168,tydi
