unique_id,text,language,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score,lang_norm_complexity_score,complexity_score_destroyed
finnish_polar_347,Monesko Tribal-luokan hävittäjä HMS Ashanti oli?,fi,0.076,0.25,0.0,0.0,0.5,0.231,1,1.057,0.2544300449616504,0.35043639248875963
indonesian_polar_164,Apakah makanan bisa tengik sebelum tanggal kedaluarsa?,id,0.217,0.25,0.0,0.75,0.375,0.5,1,2.092,0.4472759226713533,0.4967779730521383
finnish_content_2117,Mikä on magnesiumin kemiallinen merkki?,fi,0.173,0.167,0.0,0.0,0.5,0.118,0,0.957,0.2279820153398572,0.46284051838138063
arabic_content_21368,ما هي الدول المطلة على بحر إيجة؟,ar,0.105,0.375,0.0,0.0,0.571,0.235,0,1.287,0.35808936825885973,0.624653312788906
japanese_polar_1005,プランテンは生で食べることができますか？,ja,0.239,0.167,0.0,0.8,0.143,0.304,1,1.653,0.4177040110650069,0.4993084370677731
russian_content_3685,Как стать монахом Вознесенского монастыря?,ru,0.056,0.25,0.0,0.333,1.0,0.049,0,1.688,0.37651933701657464,0.33149171270718236
arabic_content_17810,اين توجد مدينة القيروان؟,ar,0.0,0.125,0.0,0.333,0.75,0.059,0,1.267,0.35192604006163325,0.5214175654853621
russian_polar_657,БТР-60 был на вооружении других стран помимо России?,ru,0.4,0.2,0.0,0.0,0.375,0.278,1,1.253,0.256353591160221,0.49502762430939234
japanese_content_2204,ケベックの主要産業は何？,ja,0.081,0.286,0.0,0.0,0.474,0.15,0,0.99,0.18845089903181184,0.6272475795297371
english_polar_87,Is Lindsay Wagner still alive?,en,0.286,0.25,0.0,0.0,0.725,0.154,1,1.415,0.3265103994717729,0.2585011554968637
indonesian_content_9326,Siapakah Julie Brown?,id,0.061,0.111,0.0,0.0,0.333,0.059,0,0.565,0.0,0.24399531341534855
korean_content_779,벨기에에서 가장 큰 호수는 무엇인가?,ko,0.083,0.2,0.0,0.2,1.0,0.051,0,1.535,0.2595174262734585,0.43833780160857916
russian_content_5478,Кто такой младенец?,ru,0.112,0.125,0.0,0.0,0.333,0.0,0,0.57,0.06767955801104972,0.3610497237569061
russian_polar_291,Названа ли теорема по физике в честь Ама́лия Э́мми Нётер?,ru,0.356,0.4,0.0,0.6,0.7,0.389,1,2.444,0.5853591160220994,0.32430939226519345
indonesian_content_7812,Siapakah tokoh utama dalam Fairy Tail ?,id,0.092,0.222,0.0,0.0,0.429,0.235,0,0.978,0.12097246631517282,0.3948447568834212
arabic_content_14970,أين عاش عبد الكريم الجيلي ؟,ar,0.237,0.25,0.0,0.333,0.2,0.118,0,1.138,0.3121725731895223,0.7494607087827426
indonesian_content_10237,Kapankah Jamie-Lee lahir ?,id,0.123,0.111,0.0,0.333,0.667,0.059,0,1.293,0.21323960164030462,0.557410661980082
japanese_content_4447,細胞培養を初めて人工的にしたのは誰？,ja,0.299,0.286,1.0,0.833,0.342,0.45,0,3.21,0.9560857538035961,0.19674965421853385
english_polar_77,Did Jewish Slaves help build the pyramid?,en,0.114,0.5,0.5,0.3,0.607,0.308,1,2.329,0.6282601518653022,0.540442390227798
indonesian_content_9949,Kapankah Dinasti Han berdiri?,id,0.184,0.111,0.0,0.333,0.733,0.118,0,1.48,0.2680140597539543,0.21528998242530759
english_content_1486,How many people fought in the Polish–Ukrainian War?,en,0.326,0.286,0.0,0.333,0.778,0.333,0,2.056,0.5381313965004952,0.37405084186200066
japanese_content_5509,気動車が初めて運用されたのはどこ,ja,0.335,0.286,0.5,0.667,0.258,0.35,0,2.396,0.6746196403872751,0.20366528354080218
indonesian_content_9375,Bagaimanakah sistem pemerintahan di China ?,id,0.111,0.111,0.0,0.0,0.556,0.176,0,0.954,0.11394258933801991,0.3145869947275923
japanese_content_5665,カンザス州に初めて人類が到達したのはいつ,ja,0.299,0.286,0.5,0.833,0.342,0.4,0,2.66,0.7659059474412172,0.691908713692946
english_content_8785,When did George Washington's wife die?,en,0.372,0.286,0.0,0.333,0.714,0.19,0,1.896,0.48530868273357547,0.6048200726312315
finnish_content_12444,Milloin Erich Fromm kuoli?,fi,0.173,0.167,0.0,0.333,1.0,0.059,0,1.732,0.43295424490875434,0.41761438772811427
english_polar_98,Did Lou Lombardo have a wife?,en,0.183,0.25,0.0,0.4,0.542,0.231,1,1.605,0.3892373720699901,0.6619346318917134
korean_polar_165,소리의 높낮이는 진동수에 의해서만 결정되나요?,ko,0.109,0.125,0.0,0.5,1.0,0.044,1,1.778,0.3246648793565684,0.48525469168900803
russian_content_12734,Сколько нервный клеток в головном мозге человека?,ru,0.224,0.125,0.0,0.0,0.714,0.098,0,1.161,0.23093922651933707,0.38287292817679563
indonesian_polar_379,Apakah orang yang mengeluarkan nifas dibolehkan puasa?,id,0.458,0.5,0.5,0.625,0.583,0.5,1,3.166,0.7618629173989455,0.16783831282952547
english_polar_174,Is Crystal Dynamics still around?,en,0.229,0.25,0.0,0.0,0.725,0.154,1,1.357,0.30736216573126446,0.44139980191482336
japanese_content_2364,日本最大の鉄道会社は何？,ja,0.058,0.286,0.0,0.0,0.586,0.2,0,1.13,0.2368603042876901,0.24204702627939137
english_polar_494,Is Cobal an OOP language?,en,0.343,0.0,0.0,0.0,0.45,0.154,1,0.947,0.1720039617035325,0.5130406074612084
arabic_polar_1363,هل يسمح للمثليين بالانضمام للجيش في أسرائيل؟,ar,0.321,0.286,0.0,0.333,0.625,0.333,1,1.899,0.5466872110939908,0.274884437596302
japanese_polar_1216,ジョン・フランクリンは北極大陸に到着した？,ja,0.122,0.167,0.0,0.4,0.286,0.304,1,1.279,0.28838174273858913,0.6542185338865837
korean_polar_80,"스피노자에게 있어서 자연, 신, 그리고 단 하나뿐인 실체는 같은 개념인가요?",ko,0.628,0.375,0.5,0.5,0.667,0.2,1,2.87,0.6174262734584451,0.3579088471849866
russian_polar_791,Страны Антанты признали УНР?,ru,0.133,0.2,0.0,0.4,1.0,0.056,1,1.789,0.4044198895027625,0.5375690607734807
russian_polar_1087,Могут ли мужчины передавать ген гемофилии?,ru,0.24,0.4,0.5,0.4,0.833,0.167,1,2.54,0.611878453038674,0.2616022099447514
arabic_polar_878,هل توجد احصائية رسيمة لعدد اليهود في سوريا ؟,ar,0.429,0.286,0.0,0.5,0.625,0.333,1,2.173,0.6311248073959939,0.3624036979969183
english_polar_534,Is Fortnite a Battle Royal game?,en,0.411,0.25,0.0,0.0,0.542,0.231,1,1.434,0.3327830967315946,0.25685044569164744
russian_polar_130,Убийц Бори́са Немцо́ва арестовали?,ru,0.267,0.4,0.0,0.2,1.0,0.056,1,1.922,0.44116022099447516,0.36519337016574593
english_content_2528,What was the running time of the film Enter the Void?,en,0.149,0.571,0.0,0.0,0.455,0.381,0,1.556,0.37306041597887096,0.34929019478375706
arabic_content_6210,متي بدأ عصر النهضة في أوروبا؟,ar,0.189,0.125,0.0,0.5,0.5,0.176,0,1.491,0.4209553158705701,0.43359013867488444
indonesian_polar_328,bisakah baja berkarat?,id,0.337,0.0,0.0,0.5,0.167,0.1,1,1.104,0.15787932044522557,0.11189220855301699
arabic_content_4875,متى تم اختراع مسجل الصوت؟,ar,0.0,0.25,0.0,0.333,0.8,0.118,0,1.501,0.4240369799691833,0.4240369799691833
arabic_polar_450,هل توجد ثقوب بيضاء في الفضاء ؟,ar,0.257,0.143,0.0,0.5,0.75,0.167,1,1.817,0.5214175654853621,0.41047765793528507
japanese_content_664,イギリス保守党の初代党首は誰？,ja,0.074,0.286,0.0,0.0,0.671,0.25,0,1.281,0.28907330567081596,0.30082987551867213
japanese_polar_1287,年次有給休暇は契約社員にも該当しますか？,ja,0.19,0.167,0.0,0.6,0.221,0.348,1,1.525,0.3734439834024895,0.5463347164591976
indonesian_content_10599,Dari mana asal Zainal Sabaruddin Nasution?,id,0.037,0.222,0.0,0.0,0.556,0.176,0,0.991,0.12478031634446397,0.3125366139425893
arabic_content_5011,من أوصل المسيحية إلى جنوب أفريقيا ؟,ar,0.126,0.125,0.0,0.0,0.5,0.176,0,0.928,0.24745762711864408,0.274884437596302
finnish_polar_854,Asuiko Tanskassa viikinkejä?,fi,0.095,0.0,0.0,0.333,1.0,0.0,1,1.428,0.35255223485850307,0.3446178259719651
russian_polar_554,Избирался ли Жо́наш Малье́йру Сави́мби президентом?,ru,0.48,0.2,0.0,0.6,0.833,0.167,1,2.28,0.5400552486187845,0.38287292817679563
finnish_content_7017,Mikä Rodoksen kolossi oli?,fi,0.173,0.167,0.0,0.0,0.375,0.059,0,0.773,0.17931764083575777,0.3967204443268977
arabic_polar_1291,هل تمنح المانيا الجنسية للاجئين ؟,ar,0.343,0.143,0.0,0.5,0.562,0.167,1,1.715,0.4899845916795069,0.43697996918335896
japanese_content_2264,日本でお茶の生産が始まったのはいつ,ja,0.243,0.429,0.5,0.667,0.258,0.35,0,2.446,0.691908713692946,0.5577455048409404
arabic_polar_1290,هل حصل الممثل براد بيت على جائزة اوسكار؟,ar,0.306,0.286,0.0,0.333,0.562,0.278,1,1.765,0.5053929121725731,0.760246533127889
english_polar_155,Is there a second CoRot?,en,0.229,0.25,0.0,0.4,0.45,0.154,1,1.482,0.34862991086167056,0.5526576427863982
indonesian_polar_72,Apakah Material butiran berwujud zat padat?,id,0.197,0.25,0.0,0.75,0.762,0.4,1,2.359,0.5254833040421792,0.12448740480374927
arabic_content_15836,أين يجري نهر كارون؟,ar,0.0,0.125,0.0,0.333,0.5,0.059,0,1.017,0.274884437596302,0.46779661016949153
finnish_content_833,Milloin Bernard Montgomerystä tuli marsalkka?,fi,0.13,0.167,0.0,0.5,1.0,0.118,0,1.914,0.48108965882041793,0.1930706162390902
japanese_content_3612,ベリー・ゴーディー・ジュニアの人種は何？,ja,0.173,0.286,0.0,0.0,0.386,0.3,0,1.145,0.24204702627939137,0.627939142461964
finnish_content_7092,Mikä on Japanin nykyinen väkiluku?,fi,0.173,0.167,0.0,0.0,0.5,0.118,0,0.957,0.2279820153398572,0.4178788680243322
indonesian_polar_304,Apakah agama Kristen menyakini kehidupan setelah mati?,id,0.217,0.5,0.0,0.75,0.583,0.5,1,2.55,0.5814294083186877,0.2680140597539543
indonesian_polar_78,apakah kristen protestan juga melakukan perayaan misa?,id,0.277,0.25,0.0,1.0,0.792,0.5,1,2.819,0.6602226127709432,0.4472759226713533
english_content_7136,How expensive are whistles?,en,0.062,0.0,0.0,0.0,0.75,0.048,0,0.86,0.1432816110927699,0.297457906899967
russian_polar_1700,Был ли Леона́рд Э́йлер членом Парижской академии наук?,ru,0.4,0.2,0.0,0.0,0.75,0.278,1,1.628,0.3599447513812155,0.32458563535911605
indonesian_polar_369,Apakah Raymond IV pernah menikah?,id,0.422,0.25,0.0,0.75,0.444,0.3,1,2.166,0.4689513766842413,0.4408318687756297
arabic_polar_1402,هل يعتبر التهاب المفاصل داء تنكسي؟,ar,0.171,0.143,0.0,0.5,0.75,0.167,1,1.731,0.49491525423728816,0.35192604006163325
indonesian_polar_260,Apakah koran bisa dijadikan bahan Kesenian dari barang bekas?,id,0.197,0.5,0.0,0.75,0.5,0.7,1,2.647,0.609841827768014,0.3711189220855302
japanese_content_146,名鉄3700系電車が初めて運用されたのはいつ,ja,0.327,0.286,0.5,0.667,0.291,0.45,0,2.521,0.7178423236514522,0.5262793914246195
english_content_6999,How old are the oldest surviving earrings?,en,0.217,0.143,0.0,0.0,0.714,0.19,0,1.265,0.2769891053152856,0.5262462859029383
korean_polar_81,셀룰로오스는 펄프의 주성분인가요?,ko,0.109,0.0,0.0,0.5,1.0,0.0,1,1.609,0.2793565683646113,0.31662198391420915
russian_content_7234,Почему Павленского называют вандалом?,ru,0.075,0.0,0.0,0.5,1.0,0.024,0,1.599,0.3519337016574586,0.5464088397790056
indonesian_content_4478,Berapa luas Kepulauan Masalembo?,id,0.0,0.111,0.0,0.0,1.0,0.059,0,1.17,0.17721148213239601,0.2223198594024605
english_polar_70,Is there an actual pole at the South Pole?,en,0.286,0.5,0.0,0.4,0.389,0.462,1,2.036,0.5315285572796303,0.27797953119841534
japanese_polar_1100,原子力以外で動く潜水艦はありますか？,ja,0.063,0.5,0.5,0.3,0.481,0.348,1,2.192,0.6040802213001383,0.9470954356846473
indonesian_polar_472,Apakah simbol sama dengan lambang ?,id,0.169,0.25,0.0,0.0,0.444,0.3,1,1.163,0.1751611013473931,0.11394258933801991
japanese_polar_819,漢字が伝来するから日本に文字は存在した？,ja,0.207,0.333,0.5,0.5,0.167,0.391,1,2.098,0.571576763485477,0.328146611341632
japanese_content_2582,円周率をπと名称を付けたのは誰,ja,0.257,0.286,0.5,0.833,0.342,0.4,0,2.618,0.7513831258644535,0.144536652835408
arabic_content_17979,ما هي عملة الكويت ؟,ar,0.105,0.125,0.0,0.0,0.5,0.059,0,0.789,0.20462249614791989,0.4930662557781202
russian_polar_1117,Есть вампиры в преданиях древней Азии?,ru,0.24,0.4,0.0,0.4,0.833,0.167,1,2.04,0.4737569060773481,0.5425414364640885
arabic_content_7313,كم يبلغ ارتفاع جبل صَبِر؟,ar,0.0,0.25,0.0,0.333,0.6,0.118,0,1.301,0.3624036979969183,0.20462249614791989
korean_polar_86,찰스 다윈은 생물학자 프랜시스 골튼의 외사촌 형인가요?,ko,0.254,0.125,0.0,0.75,1.0,0.089,1,2.218,0.4426273458445041,0.364343163538874
russian_content_9688,Сколько раз в день безопасно принимать взрослым парацетамо́л?,ru,0.128,0.25,0.333,0.333,0.75,0.122,0,1.917,0.43977900552486193,0.4939226519337017
russian_polar_440,Имели ли знак ГОСТа респираторы ШБ «Лепесток» ?,ru,0.333,0.4,0.0,0.6,0.857,0.333,1,2.524,0.6074585635359117,0.4044198895027625
russian_polar_1325,Есть дочерняя компания у ОАО «Инженерный центр энергетики Урала» на апрель 2019?,ru,0.4,0.8,0.0,0.2,0.833,0.611,1,2.844,0.6958563535911602,0.4082872928176796
arabic_polar_1068,هل الزئبق معدن ؟,ar,0.214,0.0,0.0,0.0,0.75,0.0,1,0.964,0.2585516178736518,0.6921417565485362
korean_content_1584,늑대의 등 뒤는 무슨 색을 띄나요?,ko,0.133,0.2,0.0,0.4,0.75,0.077,0,1.56,0.26621983914209124,0.2680965147453083
arabic_polar_1081,هل من المفروض على المرأة أن ترتدي النقاب في الإسلام ؟,ar,0.333,0.286,0.5,0.5,0.562,0.389,1,2.57,0.7534668721109399,0.5667180277349768
english_content_8406,What language is spoken in Monaco?,en,0.074,0.143,0.0,0.5,0.5,0.143,0,1.36,0.30835259161439427,0.6325519973588644
finnish_polar_719,Onko uittoperinnettä muualla kuin Suomessa?,fi,0.095,0.25,0.0,0.0,0.4,0.154,1,0.899,0.21264215815921717,0.34832055011901614
arabic_polar_2373,هل االآلام في العضلات من أعراض إلتهاب النكفيّة الوبائيّ؟,ar,0.286,0.429,0.0,0.0,0.675,0.389,1,1.778,0.5093990755007705,0.33251155624036977
russian_polar_1563,Есть ледники в Йосе́митском национа́льном па́рке?,ru,0.48,0.4,0.0,0.2,0.833,0.167,1,2.08,0.4848066298342542,0.5240331491712708
english_polar_221,Is spotting on the mini pill normal?,en,0.571,0.5,0.0,0.0,0.411,0.308,1,1.79,0.45031363486299114,0.4430505117200397
korean_content_10459,최초로 만들어진 록 밴드는 무엇인가?,ko,0.083,0.2,0.5,0.2,1.0,0.051,0,2.035,0.3935656836461127,0.1501340482573727
english_polar_298,Rafferty have kids?,en,0.0,0.0,0.0,0.4,1.0,0.0,1,1.4,0.32155827005612414,0.3644767249917465
indonesian_polar_41,Apakah Kerajaan Mataram merupakan kerajaan Hindu ?,id,0.197,0.25,0.0,0.75,0.762,0.4,1,2.359,0.5254833040421792,0.23813708260105446
korean_polar_372,삼배팔분위각(三倍八分位角) 또는 세스퀴쿼드레이트(sesquiquadrate 또는 Ses)는 135°의 각도인가요?,ko,0.362,0.375,0.0,0.5,0.0,0.178,1,1.415,0.2273458445040215,0.42037533512064346
arabic_content_7395,من هو أبو المعالي الجويني؟,ar,0.189,0.25,0.0,0.0,0.0,0.176,0,0.616,0.15130970724191062,0.4909090909090909
arabic_content_6000,من هو جيسي جاكسون؟,ar,0.105,0.125,0.0,0.0,0.0,0.059,0,0.289,0.05053929121725731,0.2107858243451464
english_polar_368,Can nerve damage be cured?,en,0.229,0.25,0.0,0.4,0.45,0.154,1,1.482,0.34862991086167056,0.27797953119841534
finnish_polar_1086,Oliko ilmasto keskiajalla lämpimämpi kuin nykyään?,fi,0.152,0.25,0.0,0.0,0.5,0.231,1,1.133,0.2745305474742132,0.9193335096535309
finnish_polar_1393,Onko Suomen kaarti osallistunut sotaan Suomessa?,fi,0.114,0.25,0.0,0.5,0.75,0.231,1,1.845,0.46284051838138063,0.26553821740280353
russian_polar_435,"Ку́рт Элизабет Ха́ммел исполнял женские партии в телесериале ""Хор""?",ru,0.4,0.2,0.0,0.6,0.889,0.444,1,2.533,0.6099447513812154,0.34861878453038675
english_content_7172,How old do you have to be to enlist?,en,0.209,0.143,0.5,0.5,0.444,0.286,0,2.082,0.5467150874876197,0.2327500825354903
arabic_polar_786,هل كانت صنعاء اليمنية جزءاً من أرض همدان التاريخية؟,ar,0.214,0.286,0.0,0.0,0.75,0.333,1,1.583,0.449306625577812,0.06409861325115562
arabic_content_17133,من سكن العراق قديما؟,ar,0.105,0.0,0.0,0.0,0.75,0.059,0,0.914,0.24314329738058552,0.20462249614791989
russian_polar_1212,Лёгкие крейсера типа «Светлана» принимали участие в годы Второй Мировой войны?,ru,0.36,0.6,0.0,0.4,0.909,0.556,1,2.825,0.6906077348066298,0.22071823204419896
arabic_content_298,ماهو تاريخ استقلال سوريا عن فرنسا؟,ar,0.126,0.375,0.0,0.0,0.333,0.176,0,1.011,0.273035439137134,0.41232665639445304
korean_polar_13,아서왕 이야기는 실제로 있었던 이야기인가?,ko,0.109,0.125,0.0,0.5,1.0,0.044,1,1.778,0.3246648793565684,0.35120643431635395
arabic_polar_1432,هل تعد دولة (جزر القمر) من الدول العربية؟,ar,0.429,0.286,0.0,0.5,0.844,0.389,1,2.447,0.715562403697997,0.11278890600924499
finnish_content_504,Milloin Aku Ankka lehteä on aloitettu julkaisemaan Suomessa?,fi,0.173,0.5,0.5,0.417,0.844,0.294,0,2.727,0.6961121396455964,0.3276910870140175
indonesian_content_5622,Kapan pertandingan catur dunia pertama diadakan ?,id,0.258,0.333,0.0,0.333,1.0,0.176,0,2.101,0.44991212653778556,0.06531927357937906
english_content_6023,How much did Jean Anna Fau weigh at the height of his career?,en,0.248,0.286,0.0,0.5,0.615,0.476,0,2.125,0.5609111918124794,0.13139650049521293
english_polar_574,Are there different dialects in Chile?,en,0.137,0.5,0.0,0.4,0.542,0.231,1,1.81,0.4569164740838561,0.6338725652030374
arabic_polar_2405,هل يعتمد بناء المساجد الزخارف الإسلامية؟,ar,0.171,0.143,0.0,0.333,0.938,0.167,1,1.752,0.501386748844376,0.5556240369799691
finnish_content_3399,Missä Gerald Durrell syntyi?,fi,0.173,0.167,0.0,0.333,0.688,0.059,0,1.419,0.3501719121925417,0.10473419730230099
finnish_content_4668,Mistä orientalisoiva kausi sai nimensä?,fi,0.086,0.167,0.0,0.5,0.75,0.118,0,1.621,0.4035969320285639,0.29330864850568633
korean_content_8936,함안군의 군장은 누구인가요?,ko,0.0,0.1,0.0,0.2,1.0,0.0,0,1.3,0.19651474530831103,0.39785522788203764
english_content_7865,How many military stations does Russia have?,en,0.124,0.286,0.0,0.333,0.857,0.19,0,1.791,0.45064377682403434,0.6622647738527566
