language,model_type,task,split,submetric,layer,metric,real,control1,control2,control3,control_mean,selectivity,normalized_selectivity
ko,probe,single_submetric,test,avg_links_len,,r2,-0.2716339826583862,-0.2350625991821289,-0.4101861715316772,-0.2078726291656494,-0.2843737999598185,0.01273981730143231,-4.4799546594068875
ko,probe,single_submetric,test,avg_max_depth,,loss,0.0373592664088521,0.036526905638831,0.040837336597698,0.0373549950974328,0.03823974577798727,0.0008804793691351703,2.3025241178303513
ko,probe,single_submetric,test,avg_max_depth,,mse,0.0374904721975326,0.0367290079593658,0.0409481860697269,0.037499614059925,0.0383922693630059,0.0009017971654733045,2.3489029964513115
ko,probe,single_submetric,test,avg_max_depth,,rmse,0.1936245650673815,0.1916481358097851,0.2023565814835953,0.1936481708148184,0.19588429603606627,0.0022597309686847866,1.1536049670202884
ko,probe,single_submetric,test,avg_max_depth,,r2,-0.0737653970718383,-0.0519561767578125,-0.1727977991104126,-0.0740271806716919,-0.09959371884663899,0.025828321774800697,-25.933685451160688
ko,probe,single_submetric,test,avg_subordinate_chain_len,,loss,0.0525413528084754,0.0534131207636424,0.0531716336097036,0.0547862074204853,0.05379032059794377,0.0012489677894683762,2.3219192144322713
ko,probe,single_submetric,test,avg_subordinate_chain_len,,mse,0.0526324398815631,0.0535276122391223,0.0532760508358478,0.054882176220417,0.053895279765129034,0.0012628398835659305,2.3431363360006245
ko,probe,single_submetric,test,avg_subordinate_chain_len,,rmse,0.2294176102254645,0.2313603514846967,0.2308160541120306,0.2342694521708219,0.23214861925584973,0.0027310090303852286,1.1764054592008573
ko,probe,single_submetric,test,avg_subordinate_chain_len,,r2,-0.0415997505187988,-0.0593152046203613,-0.0543367862701416,-0.0861221551895141,-0.06659138202667234,0.024991631507873535,-37.52982855628894
ko,probe,single_submetric,test,avg_verb_edges,,loss,0.0343515142532331,0.0340987300234181,0.0340664205806596,0.0345806460827589,0.034248598895612194,0.00010291535762090714,0.3004950886738093
ko,probe,single_submetric,test,avg_verb_edges,,mse,0.0343066491186618,0.034041590988636,0.0340339243412017,0.034509640187025,0.03419505183895424,0.00011159727970756067,0.3263550534537618
ko,probe,single_submetric,test,avg_verb_edges,,rmse,0.1852205418377289,0.1845036340797547,0.1844828564967536,0.185767704908644,0.1849180651617174,0.00030247667601149275,0.1635733511201116
ko,probe,single_submetric,test,avg_verb_edges,,r2,0.0111696124076843,0.0188094973564147,0.0190305113792419,0.0053187608718872,0.014386256535847936,0.0032166441281636354,22.359146176410402
ko,probe,single_submetric,test,lexical_density,,loss,0.0708521460848195,0.0830951471413884,0.0851506346038409,0.0759712005300181,0.08140566075841581,0.010553514673596304,12.964104185476156
ko,probe,single_submetric,test,lexical_density,,mse,0.0709849223494529,0.0832009986042976,0.0852479264140129,0.0760906711220741,0.08151319871346153,0.010528276364008632,12.916038789028573
ko,probe,single_submetric,test,lexical_density,,rmse,0.2664299576801621,0.2884458330506746,0.2919724754390607,0.2758453753864184,0.2854212279587179,0.018991270278555794,6.653769383019616
ko,probe,single_submetric,test,lexical_density,,r2,-0.7757538557052612,-1.081350326538086,-1.1325559616088867,-0.903478980064392,-1.0391284227371216,0.26337456703186035,-25.34571870704077
ko,probe,single_submetric,test,n_tokens,,loss,0.0660207213035651,0.0660619512200355,0.0660347491502761,0.0737748694206987,0.06862385659700343,0.0026031352934383356,3.7933386762643786
ko,probe,single_submetric,test,n_tokens,,mse,0.065601147711277,0.0656472370028495,0.0656186342239379,0.0732949674129486,0.06818694621324534,0.002585798501968342,3.7922192524674907
ko,probe,single_submetric,test,n_tokens,,rmse,0.2561272100173603,0.2562171676583159,0.256161344125022,0.2707304331118845,0.2610363149650741,0.004909104947713849,1.8806214562026258
ko,probe,single_submetric,test,n_tokens,,r2,-0.5731475353240967,-0.5742526054382324,-0.5735667943954468,-0.7576490640640259,-0.6351561546325684,0.06200861930847168,-9.762736117127458
ru,probe,single_submetric,test,avg_links_len,,loss,0.0170557842190776,0.018252070993185,0.0171965533601386,0.0179301467058914,0.017792923686405,0.0007371394673274002,4.142879946653314
ru,probe,single_submetric,test,avg_links_len,,mse,0.0170206259936094,0.0182202868163585,0.017173696309328,0.0179667100310325,0.017786897718906333,0.0007662717252969325,4.308068429956927
ru,probe,single_submetric,test,avg_links_len,,rmse,0.1304631212013932,0.1349825426355518,0.1310484502362698,0.1340399568450861,0.13335698323896925,0.0028938620375760504,2.170011623906031
ru,probe,single_submetric,test,avg_links_len,,r2,-0.0104230642318725,-0.0816404819488525,-0.0195101499557495,-0.0665870904922485,-0.0559125741322835,0.04548950990041101,-81.35828229404609
ru,probe,single_submetric,test,avg_max_depth,,loss,0.0284361485391855,0.0266015650704503,0.0302759848002876,0.0285633355379104,0.0284802951362161,4.414659703060042e-05,0.15500751245538444
ru,probe,single_submetric,test,avg_max_depth,,mse,0.0283768568187952,0.0265604425221681,0.0301547031849622,0.0285071674734354,0.028407437726855233,3.058090806003222e-05,0.1076510608034257
ru,probe,single_submetric,test,avg_max_depth,,rmse,0.1684543167116687,0.1629737479539823,0.1736510961236993,0.1688406570510651,0.16848850037624893,3.418366458024513e-05,0.02028842591862955
ru,probe,single_submetric,test,avg_max_depth,,r2,-0.1633776426315307,-0.0889093875885009,-0.2362647056579589,-0.168720006942749,-0.16463136672973624,0.0012537240982055387,-0.7615341615086568
ru,probe,single_submetric,test,avg_subordinate_chain_len,,loss,0.049025642552546,0.0506334682660443,0.053557134100369,0.0484631431422063,0.05088458183620653,0.0018589392836605295,3.6532466546434614
ru,probe,single_submetric,test,avg_subordinate_chain_len,,mse,0.0486590825021266,0.0502719245851039,0.0532081499695777,0.0480941124260425,0.05052472899357471,0.00186564649144811,3.692541313156507
ru,probe,single_submetric,test,avg_subordinate_chain_len,,rmse,0.2205880379851244,0.2242140151397855,0.2306689185165131,0.2193036990705869,0.2247288775756285,0.004140839590504097,1.842593455356253
ru,probe,single_submetric,test,avg_subordinate_chain_len,,r2,-0.2884067296981811,-0.3311119079589844,-0.408858060836792,-0.2734472751617431,-0.33780574798583984,0.04939901828765875,-14.623498440212881
ru,probe,single_submetric,test,avg_verb_edges,,loss,0.0454522682619946,0.0469189908887658,0.0433828878615583,0.047060559370688,0.0457874793736707,0.00033521111167610085,0.7321021297993928
ru,probe,single_submetric,test,avg_verb_edges,,mse,0.0450746677815914,0.0465303808450698,0.0430131405591964,0.0466750226914882,0.045406181365251465,0.0003315135836600633,0.7301067248825391
ru,probe,single_submetric,test,avg_verb_edges,,rmse,0.2123079550596053,0.2157090189238036,0.2073960958147391,0.2160440295205777,0.21304971475304013,0.0007417596934348181,0.34816272544398397
ru,probe,single_submetric,test,avg_verb_edges,,r2,-0.101334810256958,-0.1369030475616455,-0.05096435546875,-0.1404372453689575,-0.10943488279978435,0.008100072542826353,-7.401728165274113
ru,probe,single_submetric,test,lexical_density,,loss,0.0515206003827708,0.0470638887158462,0.0483282714017799,0.0483970865607261,0.04792974889278406,0.0035908514899867378,7.4919054928062625
ru,probe,single_submetric,test,lexical_density,,mse,0.05110764503479,0.0466932654380798,0.0479505360126495,0.0480245202779769,0.04755610724290207,0.0035515377918879307,7.468100308857831
ru,probe,single_submetric,test,lexical_density,,rmse,0.2260700002981157,0.2160862453699444,0.2189761083146961,0.2191449754796513,0.2180691097214306,0.008000890576685099,3.6689701658826084
ru,probe,single_submetric,test,lexical_density,,r2,-0.2713373899459839,-0.1615266799926757,-0.1928021907806396,-0.1946425437927246,-0.1829904715220133,0.08834691842397058,-48.27951843019469
ru,probe,single_submetric,test,n_tokens,,loss,0.0155682169965335,0.0127983481756278,0.0123950160507644,0.0176262286092553,0.0142731976118825,0.0012950193846510017,9.073085231951755
ru,probe,single_submetric,test,n_tokens,,mse,0.0156402178108692,0.0129065588116645,0.0125084575265645,0.0176931284368038,0.014369381591677602,0.001270836219191598,8.84405644796597
ru,probe,single_submetric,test,n_tokens,,rmse,0.1250608564294568,0.1136070368052286,0.111841215687977,0.1330155195336387,0.1194879240089481,0.0055729324205087,4.664013093148525
ru,probe,single_submetric,test,n_tokens,,r2,-0.3749061822891235,-0.1345946788787841,-0.0995981693267822,-0.5553741455078125,-0.2631889979044596,0.11171718438466388,-42.44751310813471
ar,finetune,complexity,test,,,loss,0.0424250192940235,,,,,,
ar,finetune,complexity,test,,,mse,0.0421434640884399,,,,,,
ar,finetune,complexity,test,,,rmse,0.2052887334668903,,,,,,
ar,finetune,complexity,test,,,r2,0.2734654545783996,,,,,,
ar,finetune,question_type,test,,,loss,0.7428455591201782,,,,,,
ar,finetune,question_type,test,,,accuracy,0.7402597402597403,,,,,,
ar,finetune,question_type,test,,,f1,0.6875,,,,,,
ar,finetune,question_type,test,,,precision,0.5238095238095238,,,,,,
ar,finetune,question_type,test,,,recall,1.0,,,,,,
en,finetune,complexity,test,,,loss,0.020505619634475,,,,,,
en,finetune,complexity,test,,,mse,0.0206263214349746,,,,,,
en,finetune,complexity,test,,,rmse,0.1436186667358205,,,,,,
en,finetune,complexity,test,,,r2,0.4647881388664245,,,,,,
en,finetune,question_type,test,,,loss,0.5510337267603193,,,,,,
en,finetune,question_type,test,,,accuracy,0.9181818181818182,,,,,,
en,finetune,question_type,test,,,f1,0.9217391304347826,,,,,,
en,finetune,question_type,test,,,precision,0.8833333333333333,,,,,,
en,finetune,question_type,test,,,recall,0.9636363636363636,,,,,,
fi,finetune,complexity,test,,,loss,0.0300955735146999,,,,,,
fi,finetune,complexity,test,,,mse,0.0302475597709417,,,,,,
fi,finetune,complexity,test,,,rmse,0.173918256002473,,,,,,
fi,finetune,complexity,test,,,r2,0.2339869737625122,,,,,,
fi,finetune,question_type,test,,,loss,0.54856190936906,,,,,,
fi,finetune,question_type,test,,,accuracy,0.9272727272727272,,,,,,
fi,finetune,question_type,test,,,f1,0.9298245614035088,,,,,,
fi,finetune,question_type,test,,,precision,0.8983050847457628,,,,,,
fi,finetune,question_type,test,,,recall,0.9636363636363636,,,,,,
id,finetune,complexity,test,,,loss,0.0298833101987838,,,,,,
id,finetune,complexity,test,,,mse,0.0297357272356748,,,,,,
id,finetune,complexity,test,,,rmse,0.1724405034661951,,,,,,
id,finetune,complexity,test,,,r2,0.2707203030586242,,,,,,
id,finetune,question_type,test,,,loss,0.6024368916239057,,,,,,
id,finetune,question_type,test,,,accuracy,0.7363636363636363,,,,,,
id,finetune,question_type,test,,,f1,0.6666666666666666,,,,,,
id,finetune,question_type,test,,,precision,0.90625,,,,,,
id,finetune,question_type,test,,,recall,0.5272727272727272,,,,,,
ja,finetune,complexity,test,,,loss,0.0292525089656313,,,,,,
ja,finetune,complexity,test,,,mse,0.0293443333357572,,,,,,
ja,finetune,complexity,test,,,rmse,0.1713018777940196,,,,,,
ja,finetune,complexity,test,,,r2,0.4363206028938293,,,,,,
ja,finetune,question_type,test,,,loss,0.5427728245655695,,,,,,
ja,finetune,question_type,test,,,accuracy,0.8804347826086957,,,,,,
ja,finetune,question_type,test,,,f1,0.907563025210084,,,,,,
ja,finetune,question_type,test,,,precision,0.84375,,,,,,
ja,finetune,question_type,test,,,recall,0.9818181818181818,,,,,,
ko,finetune,complexity,test,,,loss,0.0306921627904687,,,,,,
ko,finetune,complexity,test,,,mse,0.0307654198259115,,,,,,
ko,finetune,complexity,test,,,rmse,0.1754007406652307,,,,,,
ko,finetune,complexity,test,,,r2,0.0447281002998352,,,,,,
ko,finetune,question_type,test,,,loss,0.550518946988242,,,,,,
ko,finetune,question_type,test,,,accuracy,0.9181818181818182,,,,,,
ko,finetune,question_type,test,,,f1,0.9108910891089108,,,,,,
ko,finetune,question_type,test,,,precision,1.0,,,,,,
ko,finetune,question_type,test,,,recall,0.8363636363636363,,,,,,
ru,finetune,complexity,test,,,loss,0.0456981773355177,,,,,,
ru,finetune,complexity,test,,,mse,0.0455360449850559,,,,,,
ru,finetune,complexity,test,,,rmse,0.2133917640984673,,,,,,
ru,finetune,complexity,test,,,r2,-0.1517914533615112,,,,,,
ru,finetune,question_type,test,,,loss,0.5275429998125348,,,,,,
ru,finetune,question_type,test,,,accuracy,0.9636363636363636,,,,,,
ru,finetune,question_type,test,,,f1,0.9649122807017544,,,,,,
ru,finetune,question_type,test,,,precision,0.9322033898305084,,,,,,
ru,finetune,question_type,test,,,recall,1.0,,,,,,
ar,finetune,single_submetric,test,avg_links_len,,loss,0.0579547766596078,,,,,,
ar,finetune,single_submetric,test,avg_links_len,,mse,0.0561001449823379,,,,,,
ar,finetune,single_submetric,test,avg_links_len,,rmse,0.2368546917042978,,,,,,
ar,finetune,single_submetric,test,avg_links_len,,r2,-0.2112725973129272,,,,,,
ar,finetune,single_submetric,test,avg_max_depth,,loss,0.0381638702005147,,,,,,
ar,finetune,single_submetric,test,avg_max_depth,,mse,0.0380090288817882,,,,,,
ar,finetune,single_submetric,test,avg_max_depth,,rmse,0.1949590441138555,,,,,,
ar,finetune,single_submetric,test,avg_max_depth,,r2,0.2293441891670227,,,,,,
ar,finetune,single_submetric,test,avg_subordinate_chain_len,,loss,0.0698704544454813,,,,,,
ar,finetune,single_submetric,test,avg_subordinate_chain_len,,mse,0.069732017815113,,,,,,
ar,finetune,single_submetric,test,avg_subordinate_chain_len,,rmse,0.2640682067480163,,,,,,
ar,finetune,single_submetric,test,avg_subordinate_chain_len,,r2,-0.2626006603240967,,,,,,
ar,finetune,single_submetric,test,avg_verb_edges,,loss,0.1051076844334602,,,,,,
ar,finetune,single_submetric,test,avg_verb_edges,,mse,0.1059630140662193,,,,,,
ar,finetune,single_submetric,test,avg_verb_edges,,rmse,0.3255196062700668,,,,,,
ar,finetune,single_submetric,test,avg_verb_edges,,r2,-0.5352530479431152,,,,,,
ar,finetune,single_submetric,test,lexical_density,,loss,0.0547254234552383,,,,,,
ar,finetune,single_submetric,test,lexical_density,,mse,0.0543212331831455,,,,,,
ar,finetune,single_submetric,test,lexical_density,,rmse,0.2330691596568398,,,,,,
ar,finetune,single_submetric,test,lexical_density,,r2,0.0639183521270752,,,,,,
ar,finetune,single_submetric,test,n_tokens,,loss,0.0579716630280017,,,,,,
ar,finetune,single_submetric,test,n_tokens,,mse,0.0564922168850898,,,,,,
ar,finetune,single_submetric,test,n_tokens,,rmse,0.2376809140109695,,,,,,
ar,finetune,single_submetric,test,n_tokens,,r2,0.2457929849624633,,,,,,
en,finetune,single_submetric,test,avg_links_len,,loss,0.0078877255187502,,,,,,
en,finetune,single_submetric,test,avg_links_len,,mse,0.0078112576156854,,,,,,
en,finetune,single_submetric,test,avg_links_len,,rmse,0.0883813193819002,,,,,,
en,finetune,single_submetric,test,avg_links_len,,r2,0.1601811051368713,,,,,,
en,finetune,single_submetric,test,avg_max_depth,,loss,0.0218311407204185,,,,,,
en,finetune,single_submetric,test,avg_max_depth,,mse,0.0219447221606969,,,,,,
en,finetune,single_submetric,test,avg_max_depth,,rmse,0.1481375109845476,,,,,,
en,finetune,single_submetric,test,avg_max_depth,,r2,0.223710298538208,,,,,,
en,finetune,single_submetric,test,avg_subordinate_chain_len,,loss,0.0195411547486271,,,,,,
en,finetune,single_submetric,test,avg_subordinate_chain_len,,mse,0.019483583047986,,,,,,
en,finetune,single_submetric,test,avg_subordinate_chain_len,,rmse,0.1395836059427683,,,,,,
en,finetune,single_submetric,test,avg_subordinate_chain_len,,r2,0.2033960223197937,,,,,,
en,finetune,single_submetric,test,avg_verb_edges,,loss,0.0394233223050832,,,,,,
en,finetune,single_submetric,test,avg_verb_edges,,mse,0.0395044907927513,,,,,,
en,finetune,single_submetric,test,avg_verb_edges,,rmse,0.1987573666376955,,,,,,
en,finetune,single_submetric,test,avg_verb_edges,,r2,0.3358818292617798,,,,,,
en,finetune,single_submetric,test,lexical_density,,loss,0.0230605376086064,,,,,,
en,finetune,single_submetric,test,lexical_density,,mse,0.0231483094394207,,,,,,
en,finetune,single_submetric,test,lexical_density,,rmse,0.1521456849188326,,,,,,
en,finetune,single_submetric,test,lexical_density,,r2,0.1909691095352172,,,,,,
